# Menlo Systems GmbH ScanControl
# Program Version 1.14.3
# Start: -733.80000000 ps, Average over 3000 waveforms. Timestamp: 2025-11-05T15:49:28
# Window type: Tukey, parameters: alpha = 0.1, thickness 0.5 mm
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-710.96870748	-0.00592863
-710.93571429	0.00060798
-710.90272109	0.00685308
-710.86972789	0.01288367
-710.83673469	0.01844664
-710.80374150	0.02355469
-710.77074830	0.02784308
-710.73775510	0.03140046
-710.70476190	0.03417344
-710.67176871	0.03645445
-710.63877551	0.03828801
-710.60578231	0.04000571
-710.57278912	0.04175111
-710.53979592	0.04337125
-710.50680272	0.04485758
-710.47380952	0.04585750
-710.44081633	0.04632953
-710.40782313	0.04622967
-710.37482993	0.04546498
-710.34183673	0.04416374
-710.30884354	0.04237458
-710.27585034	0.04013308
-710.24285714	0.03739255
-710.20986395	0.03423051
-710.17687075	0.03065067
-710.14387755	0.02659909
-710.11088435	0.02210790
-710.07789116	0.01701457
-710.04489796	0.01157485
-710.01190476	0.00569040
-709.97891156	-0.00053560
-709.94591837	-0.00683210
-709.91292517	-0.01320432
-709.87993197	-0.01946056
-709.84693878	-0.02565932
-709.81394558	-0.03181262
-709.78095238	-0.03795483
-709.74795918	-0.04413967
-709.71496599	-0.05008345
-709.68197279	-0.05533473
-709.64897959	-0.05982846
-709.61598639	-0.06288373
-709.58299320	-0.06450188
-709.55000000	-0.06460930
-709.51700680	-0.06315300
-709.48401361	-0.06010371
-709.45102041	-0.05525710
-709.41802721	-0.04865945
-709.38503401	-0.04009552
-709.35204082	-0.02956639
-709.31904762	-0.01740304
-709.28605442	-0.00410643
-709.25306122	0.00976975
-709.22006803	0.02347557
-709.18707483	0.03616210
-709.15408163	0.04767120
-709.12108844	0.05696852
-709.08809524	0.06406047
-709.05510204	0.06835404
-709.02210884	0.06941215
-708.98911565	0.06745584
-708.95612245	0.06205151
-708.92312925	0.05405395
-708.89013605	0.04397978
-708.85714286	0.03271720
-708.82414966	0.02129968
-708.79115646	0.01023292
-708.75816327	0.00062258
-708.72517007	-0.00749725
-708.69217687	-0.01326469
-708.65918367	-0.01673424
-708.62619048	-0.01764125
-708.59319728	-0.01596933
-708.56020408	-0.01203580
-708.52721088	-0.00612152
-708.49421769	0.00108312
-708.46122449	0.00881292
-708.42823129	0.01630594
-708.39523810	0.02285759
-708.36224490	0.02806754
-708.32925170	0.03145059
-708.29625850	0.03305589
-708.26326531	0.03277145
-708.23027211	0.03048050
-708.19727891	0.02652847
-708.16428571	0.02089671
-708.13129252	0.01406702
-708.09829932	0.00651060
-708.06530612	-0.00130837
-708.03231293	-0.00899403
-707.99931973	-0.01613920
-707.96632653	-0.02263001
-707.93333333	-0.02821890
-707.90034014	-0.03302739
-707.86734694	-0.03675736
-707.83435374	-0.03959243
-707.80136054	-0.04148580
-707.76836735	-0.04246746
-707.73537415	-0.04272792
-707.70238095	-0.04240495
-707.66938776	-0.04141413
-707.63639456	-0.03954864
-707.60340136	-0.03683527
-707.57040816	-0.03284498
-707.53741497	-0.02774718
-707.50442177	-0.02154119
-707.47142857	-0.01482619
-707.43843537	-0.00796854
-707.40544218	-0.00132851
-707.37244898	0.00466485
-707.33945578	0.00968531
-707.30646259	0.01361796
-707.27346939	0.01648279
-707.24047619	0.01805974
-707.20748299	0.01873749
-707.17448980	0.01849681
-707.14149660	0.01752277
-707.10850340	0.01619071
-707.07551020	0.01499251
-707.04251701	0.01406358
-707.00952381	0.01411933
-706.97653061	0.01536161
-706.94353741	0.01787037
-706.91054422	0.02183085
-706.87755102	0.02704697
-706.84455782	0.03321215
-706.81156463	0.04017630
-706.77857143	0.04710088
-706.74557823	0.05372730
-706.71258503	0.05947999
-706.67959184	0.06350110
-706.64659864	0.06555111
-706.61360544	0.06515344
-706.58061224	0.06220400
-706.54761905	0.05708937
-706.51462585	0.05034911
-706.48163265	0.04255158
-706.44863946	0.03414732
-706.41564626	0.02561238
-706.38265306	0.01680216
-706.34965986	0.00765852
-706.31666667	-0.00197285
-706.28367347	-0.01229430
-706.25068027	-0.02327125
-706.21768707	-0.03479162
-706.18469388	-0.04649202
-706.15170068	-0.05808605
-706.11870748	-0.06882815
-706.08571429	-0.07814535
-706.05272109	-0.08555932
-706.01972789	-0.09060368
-705.98673469	-0.09289223
-705.95374150	-0.09238480
-705.92074830	-0.08925180
-705.88775510	-0.08362928
-705.85476190	-0.07591272
-705.82176871	-0.06645744
-705.78877551	-0.05558360
-705.75578231	-0.04339297
-705.72278912	-0.03044647
-705.68979592	-0.01705969
-705.65680272	-0.00383205
-705.62380952	0.00833559
-705.59081633	0.01915313
-705.55782313	0.02784001
-705.52482993	0.03426323
-705.49183673	0.03828563
-705.45884354	0.04019449
-705.42585034	0.04022676
-705.39285714	0.03888166
-705.35986395	0.03651499
-705.32687075	0.03363608
-705.29387755	0.03058525
-705.26088435	0.02782539
-705.22789116	0.02565783
-705.19489796	0.02454434
-705.16190476	0.02471866
-705.12891156	0.02646562
-705.09591837	0.02956215
-705.06292517	0.03405221
-705.02993197	0.03918011
-704.99693878	0.04455005
-704.96394558	0.04919893
-704.93095238	0.05257605
-704.89795918	0.05433582
-704.86496599	0.05411336
-704.83197279	0.05206445
-704.79897959	0.04825302
-704.76598639	0.04284990
-704.73299320	0.03601694
-704.70000000	0.02774438
-704.66700680	0.01820128
-704.63401361	0.00726964
-704.60102041	-0.00476868
-704.56802721	-0.01755513
-704.53503401	-0.03090891
-704.50204082	-0.04407800
-704.46904762	-0.05660120
-704.43605442	-0.06767366
-704.40306122	-0.07674306
-704.37006803	-0.08290399
-704.33707483	-0.08603989
-704.30408163	-0.08568760
-704.27108844	-0.08193257
-704.23809524	-0.07511341
-704.20510204	-0.06582879
-704.17210884	-0.05479195
-704.13911565	-0.04267601
-704.10612245	-0.03028745
-704.07312925	-0.01814449
-704.04013605	-0.00677572
-704.00714286	0.00321210
-703.97414966	0.01165097
-703.94115646	0.01821933
-703.90816327	0.02287785
-703.87517007	0.02572563
-703.84217687	0.02702159
-703.80918367	0.02716676
-703.77619048	0.02648710
-703.74319728	0.02527389
-703.71020408	0.02379101
-703.67721088	0.02194704
-703.64421769	0.01973999
-703.61122449	0.01725577
-703.57823129	0.01449324
-703.54523810	0.01158498
-703.51224490	0.00867308
-703.47925170	0.00591814
-703.44625850	0.00349666
-703.41326531	0.00150497
-703.38027211	0.00012803
-703.34727891	-0.00059466
-703.31428571	-0.00048195
-703.28129252	0.00060602
-703.24829932	0.00270676
-703.21530612	0.00569095
-703.18231293	0.00956423
-703.14931973	0.01389255
-703.11632653	0.01853944
-703.08333333	0.02298392
-703.05034014	0.02693461
-703.01734694	0.02995163
-702.98435374	0.03182319
-702.95136054	0.03239725
-702.91836735	0.03179413
-702.88537415	0.02974868
-702.85238095	0.02666070
-702.81938776	0.02255810
-702.78639456	0.01745131
-702.75340136	0.01148786
-702.72040816	0.00512406
-702.68741497	-0.00179653
-702.65442177	-0.00855139
-702.62142857	-0.01492119
-702.58843537	-0.02062698
-702.55544218	-0.02553069
-702.52244898	-0.02954331
-702.48945578	-0.03262421
-702.45646259	-0.03496049
-702.42346939	-0.03637968
-702.39047619	-0.03705247
-702.35748299	-0.03695473
-702.32448980	-0.03609396
-702.29149660	-0.03456119
-702.25850340	-0.03226582
-702.22551020	-0.02969600
-702.19251701	-0.02657042
-702.15952381	-0.02317745
-702.12653061	-0.01982512
-702.09353741	-0.01643963
-702.06054422	-0.01331445
-702.02755102	-0.01051295
-701.99455782	-0.00813062
-701.96156463	-0.00628216
-701.92857143	-0.00476398
-701.89557823	-0.00361748
-701.86258503	-0.00265165
-701.82959184	-0.00165027
-701.79659864	-0.00044376
-701.76360544	0.00123478
