# Menlo Systems GmbH ScanControl
# Program Version 1.14.3
# Start: -740.00000000 ps, Average over 3000 waveforms. Timestamp: 2026-03-04T14:20:26
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-719.80198020	0.12476243
-719.76897690	0.13226431
-719.73597360	0.13967803
-719.70297030	0.14669733
-719.66996700	0.15324177
-719.63696370	0.15939508
-719.60396040	0.16473016
-719.57095710	0.16939985
-719.53795380	0.17308587
-719.50495050	0.17566852
-719.47194719	0.17711334
-719.43894389	0.17713585
-719.40594059	0.17572872
-719.37293729	0.17264477
-719.33993399	0.16784558
-719.30693069	0.16113037
-719.27392739	0.15240899
-719.24092409	0.14159079
-719.20792079	0.12869404
-719.17491749	0.11354048
-719.14191419	0.09635050
-719.10891089	0.07681522
-719.07590759	0.05538497
-719.04290429	0.03197409
-719.00990099	0.00672110
-718.97689769	-0.02012840
-718.94389439	-0.04849916
-718.91089109	-0.07798015
-718.87788779	-0.10837187
-718.84488449	-0.13941230
-718.81188119	-0.17064586
-718.77887789	-0.20188226
-718.74587459	-0.23267869
-718.71287129	-0.26279594
-718.67986799	-0.29185936
-718.64686469	-0.31931285
-718.61386139	-0.34521338
-718.58085809	-0.36884843
-718.54785479	-0.39009081
-718.51485149	-0.40867002
-718.48184818	-0.42433634
-718.44884488	-0.43677617
-718.41584158	-0.44594573
-718.38283828	-0.45155193
-718.34983498	-0.45372453
-718.31683168	-0.45222121
-718.28382838	-0.44717707
-718.25082508	-0.43863056
-718.21782178	-0.42657978
-718.18481848	-0.41122588
-718.15181518	-0.39273298
-718.11881188	-0.37144730
-718.08580858	-0.34746896
-718.05280528	-0.32102964
-718.01980198	-0.29266491
-717.98679868	-0.26248416
-717.95379538	-0.23073064
-717.92079208	-0.19799253
-717.88778878	-0.16458363
-717.85478548	-0.13057897
-717.82178218	-0.09655454
-717.78877888	-0.06264418
-717.75577558	-0.02934182
-717.72277228	0.00318520
-717.68976898	0.03459547
-717.65676568	0.06472115
-717.62376238	0.09339340
-717.59075908	0.12029866
-717.55775578	0.14530426
-717.52475248	0.16834029
-717.49174917	0.18933500
-717.45874587	0.20811008
-717.42574257	0.22464786
-717.39273927	0.23894952
-717.35973597	0.25110558
-717.32673267	0.26102943
-717.29372937	0.26864992
-717.26072607	0.27438857
-717.22772277	0.27802477
-717.19471947	0.27968191
-717.16171617	0.27968130
-717.12871287	0.27795964
-717.09570957	0.27460948
-717.06270627	0.26985794
-717.02970297	0.26377851
-716.99669967	0.25661381
-716.96369637	0.24831856
-716.93069307	0.23910078
-716.89768977	0.22916357
-716.86468647	0.21860692
-716.83168317	0.20754798
-716.79867987	0.19599311
-716.76567657	0.18426799
-716.73267327	0.17234951
-716.69966997	0.16029501
-716.66666667	0.14836090
-716.63366337	0.13642976
-716.60066007	0.12463943
-716.56765677	0.11316991
-716.53465347	0.10190024
-716.50165017	0.09091848
-716.46864686	0.08035207
-716.43564356	0.07013529
-716.40264026	0.06040695
-716.36963696	0.05113134
-716.33663366	0.04224258
-716.30363036	0.03388960
-716.27062706	0.02599323
-716.23762376	0.01859855
-716.20462046	0.01169599
-716.17161716	0.00527947
-716.13861386	-0.00060331
-716.10561056	-0.00615948
-716.07260726	-0.01103308
-716.03960396	-0.01550787
-716.00660066	-0.01954568
-715.97359736	-0.02311563
-715.94059406	-0.02625383
-715.90759076	-0.02884939
-715.87458746	-0.03122195
-715.84158416	-0.03313587
-715.80858086	-0.03455896
-715.77557756	-0.03584942
-715.74257426	-0.03666379
-715.70957096	-0.03727783
-715.67656766	-0.03754677
-715.64356436	-0.03766762
-715.61056106	-0.03751267
-715.57755776	-0.03724507
-715.54455446	-0.03674513
-715.51155116	-0.03617230
-715.47854785	-0.03544037
-715.44554455	-0.03460708
-715.41254125	-0.03366364
-715.37953795	-0.03264790
-715.34653465	-0.03148492
-715.31353135	-0.03028458
-715.28052805	-0.02905730
-715.24752475	-0.02774797
-715.21452145	-0.02629560
-715.18151815	-0.02502315
-715.14851485	-0.02368872
-715.11551155	-0.02232176
-715.08250825	-0.02109892
-715.04950495	-0.02001879
-715.01650165	-0.01886197
-714.98349835	-0.01795489
-714.95049505	-0.01704220
-714.91749175	-0.01633571
-714.88448845	-0.01569943
