# Frequency(Hz) Real(n) Imag(n)
2.986189921806470703e+12 1.989627407192206210e+00 -6.674207630082923046e-03
2.987769080940159668e+12 1.989444655744384116e+00 -6.769106088789350432e-03
2.989348240073849121e+12 1.989255533408185839e+00 -6.814588636317455220e-03
2.990927399207538574e+12 1.989074724862521348e+00 -6.814780882043069976e-03
2.992506558341227539e+12 1.988913287098064142e+00 -6.777524252165663399e-03
2.994085717474916992e+12 1.988778159431039860e+00 -6.712373159050899832e-03
2.995664876608606445e+12 1.988672567082610421e+00 -6.628891043918329513e-03
2.997244035742295410e+12 1.988596951311654371e+00 -6.535551009929190837e-03
2.998823194875984863e+12 1.988550025730579041e+00 -6.439284135909469423e-03
3.000402354009674316e+12 1.988529668223299351e+00 -6.345530741446066270e-03
3.001981513143363281e+12 1.988533512781800239e+00 -6.258582740136457712e-03
3.003560672277052734e+12 1.988559226770026944e+00 -6.182029618276388763e-03
3.005139831410742188e+12 1.988604518767776330e+00 -6.119179901436563179e-03
3.006718990544431641e+12 1.988666932606681037e+00 -6.073379052863704143e-03
3.008298149678120605e+12 1.988743473743336265e+00 -6.048162195583019554e-03
3.009877308811810059e+12 1.988830117359464911e+00 -6.047164937036979965e-03
3.011456467945499512e+12 1.988921296574513775e+00 -6.073688189958866175e-03
3.013035627079188477e+12 1.989009584852814649e+00 -6.129828895169408577e-03
3.014614786212877930e+12 1.989085927141248877e+00 -6.215241591720568198e-03
3.016193945346567383e+12 1.989140767147609345e+00 -6.325931731220286493e-03
3.017773104480256348e+12 1.989166042682147140e+00 -6.453806398779154095e-03
3.019352263613945801e+12 1.989157368677077153e+00 -6.587588076581664745e-03
3.020931422747635254e+12 1.989115376623780351e+00 -6.714985996901809938e-03
3.022510581881324219e+12 1.989045567569142303e+00 -6.825270307376978506e-03
3.024089741015013672e+12 1.988956825668767969e+00 -6.911248295078725387e-03
3.025668900148703125e+12 1.988859285817133671e+00 -6.970072684244766649e-03
3.027248059282392090e+12 1.988762326174952300e+00 -7.002875459504330838e-03
3.028827218416081543e+12 1.988673216333878502e+00 -7.013612758677096638e-03
3.030406377549770996e+12 1.988596599558505540e+00 -7.007647901418189752e-03
3.031985536683460449e+12 1.988534678899626540e+00 -6.990520476567518154e-03
3.033564695817149414e+12 1.988487810814432155e+00 -6.967142843219385762e-03
3.035143854950838867e+12 1.988455203480528288e+00 -6.941451067630170953e-03
3.036723014084528320e+12 1.988435512924426218e+00 -6.916400544108363899e-03
3.038302173218217285e+12 1.988427248193125552e+00 -6.894155694172854516e-03
3.039881332351906738e+12 1.988428983233878844e+00 -6.876347000248272424e-03
3.041460491485596191e+12 1.988439414123801097e+00 -6.864314583124170310e-03
3.043039650619285156e+12 1.988457307662077955e+00 -6.859296905484192804e-03
3.044618809752974609e+12 1.988481379479074107e+00 -6.862545655051905356e-03
3.046197968886664062e+12 1.988510131268492742e+00 -6.875354965941922122e-03
3.047777128020353027e+12 1.988541676336385011e+00 -6.898991805339605918e-03
3.049356287154042480e+12 1.988573594214065876e+00 -6.934514503133480320e-03
3.050935446287731934e+12 1.988602875736005249e+00 -6.982480610248951308e-03
3.052514605421421387e+12 1.988626035176420670e+00 -7.042584770548102925e-03
3.054093764555110352e+12 1.988639448217874639e+00 -7.113328824878727315e-03
3.055672923688799805e+12 1.988639899937578059e+00 -7.191876086518050361e-03
3.057252082822489258e+12 1.988625212019794475e+00 -7.274223384919410382e-03
3.058831241956178223e+12 1.988594735494520149e+00 -7.355711651583477298e-03
3.060410401089867676e+12 1.988549520331685638e+00 -7.431742360874652939e-03
3.061989560223557129e+12 1.988492103576917192e+00 -7.498475024042031492e-03
3.063568719357246094e+12 1.988426008164233316e+00 -7.553305141446069008e-03
3.065147878490935547e+12 1.988355129651833364e+00 -7.595029257644910284e-03
3.066727037624625000e+12 1.988283185028682842e+00 -7.623721440063992161e-03
3.068306196758313965e+12 1.988213335713558516e+00 -7.640422170997697784e-03
3.069885355892003418e+12 1.988148018289516816e+00 -7.646762528633393660e-03
3.071464515025692871e+12 1.988088953098848366e+00 -7.644625239283523929e-03
3.073043674159382324e+12 1.988037267322681378e+00 -7.635901580248708950e-03
3.074622833293071289e+12 1.987993664924973647e+00 -7.622360258282331186e-03
3.076201992426760742e+12 1.987958590438544837e+00 -7.605614439999619329e-03
3.077781151560450195e+12 1.987932354337308416e+00 -7.587159354556699542e-03
3.079360310694139160e+12 1.987915205471735947e+00 -7.568451509832792648e-03
3.080939469827828613e+12 1.987907346899644656e+00 -7.551005171777943822e-03
3.082518628961518066e+12 1.987908895836799417e+00 -7.536486733010809395e-03
3.084097788095207031e+12 1.987919789147212679e+00 -7.526789355666254136e-03
3.085676947228896484e+12 1.987939636702366730e+00 -7.524067307786434962e-03
3.087256106362585938e+12 1.987967530770067048e+00 -7.530702505829380347e-03
3.088835265496274902e+12 1.988001835236770320e+00 -7.549169327173916103e-03
3.090414424629964355e+12 1.988040005988229053e+00 -7.581767668540556789e-03
3.091993583763653809e+12 1.988078525482473990e+00 -7.630222661042096802e-03
3.093572742897343262e+12 1.988113046227272473e+00 -7.695209925185649176e-03
3.095151902031032227e+12 1.988138796660540608e+00 -7.775938151156404701e-03
3.096731061164721680e+12 1.988151201633288290e+00 -7.869952366767501289e-03
3.098310220298411133e+12 1.988146560202805890e+00 -7.973262973947207663e-03
3.099889379432100098e+12 1.988122588342315700e+00 -8.080777707854995898e-03
3.101468538565789551e+12 1.988078701820297667e+00 -8.186903797719224593e-03
3.103047697699479004e+12 1.988016025726592195e+00 -8.286163776045981852e-03
3.104626856833167969e+12 1.987937193589780493e+00 -8.373717084822169393e-03
3.106206015966857422e+12 1.987846016636919844e+00 -8.445742175319561826e-03
3.107785175100546875e+12 1.987747088558373676e+00 -8.499672090169838393e-03
3.109364334234235840e+12 1.987645374123355069e+00 -8.534290677219707327e-03
3.110943493367925293e+12 1.987545821858139883e+00 -8.549702919990817204e-03
3.112522652501614746e+12 1.987453036316654709e+00 -8.547202161187384892e-03
3.114101811635303711e+12 1.987371036032407723e+00 -8.529068890888936300e-03
3.115680970768993164e+12 1.987303106424028964e+00 -8.498343882434660282e-03
3.117260129902682617e+12 1.987251736429558546e+00 -8.458617318763106060e-03
3.118839289036372070e+12 1.987218609664941349e+00 -8.413864244898650036e-03
3.120418448170061035e+12 1.987204610071135580e+00 -8.368338197911190379e-03
3.121997607303750488e+12 1.987209799908669750e+00 -8.326513128026059168e-03
3.123576766437439941e+12 1.987233334597947376e+00 -8.293041148737315127e-03
3.125155925571128906e+12 1.987273295723398947e+00 -8.272671316487909335e-03
3.126735084704818359e+12 1.987326455251840152e+00 -8.270055879770850035e-03
3.128314243838507812e+12 1.987388035839283473e+00 -8.289366898767868558e-03
3.129893402972196777e+12 1.987451598174057699e+00 -8.333680745884008631e-03
3.131472562105886230e+12 1.987509232925338321e+00 -8.404182203248348332e-03
3.133051721239575684e+12 1.987552201957563103e+00 -8.499377300650185971e-03
3.134630880373264648e+12 1.987572026376980272e+00 -8.614602597929121863e-03
3.136210039506954102e+12 1.987561820052336614e+00 -8.742081005794977849e-03
3.137789198640643555e+12 1.987517550275300415e+00 -8.871603599083927039e-03
3.139368357774333008e+12 1.987438934216501085e+00 -8.991734248838915977e-03
3.140947516908021973e+12 1.987329777906545081e+00 -9.091333230706395013e-03
3.142526676041711426e+12 1.987197651071995086e+00 -9.161147603720349447e-03
3.144105835175400879e+12 1.987052887487579467e+00 -9.195163185158906557e-03
3.145684994309089844e+12 1.986907063882183300e+00 -9.191392683874395966e-03
3.147264153442779297e+12 1.986771304348273315e+00 -9.151880787448544996e-03
3.148843312576468750e+12 1.986654849715063120e+00 -9.081951802351731495e-03
3.150422471710157715e+12 1.986564228853740843e+00 -8.988986022712088311e-03
3.152001630843847168e+12 1.986503121534646699e+00 -8.881132571064490749e-03
3.153580789977536621e+12 1.986472759096404639e+00 -8.766298973464006078e-03
3.155159949111225586e+12 1.986472587046798743e+00 -8.651577856818578466e-03
3.156739108244915039e+12 1.986500926750403684e+00 -8.543094500076526404e-03
3.158318267378604492e+12 1.986555461580969073e+00 -8.446154072297434520e-03
3.159897426512293945e+12 1.986633468621798793e+00 -8.365536937023387506e-03
3.161476585645982910e+12 1.986731785035150466e+00 -8.305800669875755896e-03
3.163055744779672363e+12 1.986846539912481946e+00 -8.271463394677052924e-03
3.164634903913361816e+12 1.986972721287116439e+00 -8.266949624646942676e-03
3.166214063047050781e+12 1.987103710002095402e+00 -8.296191587718609525e-03
3.167793222180740234e+12 1.987230998304987839e+00 -8.361838906354855661e-03
3.169372381314429688e+12 1.987344366499014914e+00 -8.464177899534706950e-03
3.170951540448118652e+12 1.987432716070506533e+00 -8.600065064542351118e-03
3.172530699581808105e+12 1.987485516736551494e+00 -8.762292184234099848e-03
3.174109858715497559e+12 1.987494558101966735e+00 -8.939693115797429229e-03
3.175689017849186523e+12 1.987455604162495781e+00 -9.118055776359105385e-03
3.177268176982875977e+12 1.987369624400936008e+00 -9.281731641546327877e-03
3.178847336116565430e+12 1.987243328733123704e+00 -9.415777918073119437e-03
3.180426495250254883e+12 1.987088715426144958e+00 -9.508348516816117479e-03
3.182005654383943848e+12 1.986921451215494683e+00 -9.552796073214721295e-03
3.183584813517633301e+12 1.986758300852632164e+00 -9.548786158608248142e-03
3.185163972651322754e+12 1.986614324703311896e+00 -9.501958829890567310e-03
3.186743131785011719e+12 1.986500748166050156e+00 -9.422274876182070921e-03
3.188322290918701172e+12 1.986424074259401040e+00 -9.321741652101816697e-03
3.189901450052390625e+12 1.986386411340696379e+00 -9.212341160922772262e-03
3.191480609186079590e+12 1.986386542088798723e+00 -9.104685927187768785e-03
3.193059768319769043e+12 1.986421163610478713e+00 -9.007500682159573502e-03
3.194638927453458496e+12 1.986485889075058298e+00 -8.927729660204808057e-03
3.196218086587147461e+12 1.986575828999870064e+00 -8.870968290718133503e-03
3.197797245720836914e+12 1.986685742398925925e+00 -8.841947597317524610e-03
3.199376404854526367e+12 1.986809840908111857e+00 -8.844869394429789172e-03
3.200955563988215332e+12 1.986941376817775495e+00 -8.883449653000074012e-03
3.202534723121904785e+12 1.987072190427411345e+00 -8.960576682352750302e-03
3.204113882255594238e+12 1.987192445189177370e+00 -9.077564951003452842e-03
3.205693041389283691e+12 1.987290802929435607e+00 -9.233114546144630119e-03
3.207272200522972656e+12 1.987355221384207171e+00 -9.422242390157511277e-03
3.208851359656662109e+12 1.987374381752621932e+00 -9.635539754691588993e-03
3.210430518790351562e+12 1.987339569973983311e+00 -9.859069633228198862e-03
3.212009677924040527e+12 1.987246734621004096e+00 -1.007512025340860130e-02
3.213588837057729980e+12 1.987098359527131430e+00 -1.026397755194331449e-02
3.215167996191419434e+12 1.986904589490712025e+00 -1.040677229218394013e-02
3.216747155325108398e+12 1.986682850531022337e+00 -1.048905464767477431e-02
3.218326314458797852e+12 1.986455435801961045e+00 -1.050407961793747673e-02
3.219905473592487305e+12 1.986245419742093343e+00 -1.045441575358476913e-02
3.221484632726176270e+12 1.986072301137381757e+00 -1.035103651491559897e-02
3.223063791859865723e+12 1.985949019883367805e+00 -1.021031363034737190e-02
3.224642950993555176e+12 1.985881172389095228e+00 -1.005030240282150933e-02
3.226222110127244629e+12 1.985868105265350403e+00 -9.887705030612327015e-03
3.227801269260933594e+12 1.985904932043540461e+00 -9.736191806475714278e-03
3.229380428394623047e+12 1.985984554551770698e+00 -9.606026285702933681e-03
3.230959587528312500e+12 1.986099146328138998e+00 -9.504553303448841362e-03
3.232538746662001465e+12 1.986240933314669110e+00 -9.437053290175198908e-03
3.234117905795690918e+12 1.986402343700697237e+00 -9.407578652270945363e-03
3.235697064929380371e+12 1.986575698472301754e+00 -9.419528135946051220e-03
3.237276224063069336e+12 1.986752641278443754e+00 -9.475817181300744477e-03
3.238855383196758789e+12 1.986923524156102960e+00 -9.578568016504708169e-03
3.240434542330448242e+12 1.987076999538953448e+00 -9.728315299195950533e-03
3.242013701464137207e+12 1.987200088360882910e+00 -9.922841464913855630e-03
3.243592860597826660e+12 1.987278937543499824e+00 -1.015590515361780230e-02
3.245172019731516113e+12 1.987300332443160622e+00 -1.041622812388567562e-02
3.246751178865205566e+12 1.987253866510068523e+00 -1.068711464487566258e-02
3.248330337998894531e+12 1.987134546198038532e+00 -1.094706680664764634e-02
3.249909497132583984e+12 1.986945405552673183e+00 -1.117179153206103795e-02
3.251488656266273438e+12 1.986699273298263568e+00 -1.133785986666782826e-02
3.253067815399962402e+12 1.986418430112329769e+00 -1.142758785039973274e-02
3.254646974533651855e+12 1.986131260817084243e+00 -1.143355143483628170e-02
3.256226133667341309e+12 1.985866522597905748e+00 -1.136056051552146451e-02
3.257805292801030273e+12 1.985647499483453204e+00 -1.122395223624258163e-02
3.259384451934719727e+12 1.985488443997102559e+00 -1.104514652165180556e-02
3.260963611068409180e+12 1.985394158568582146e+00 -1.084668047989331176e-02
3.262542770202098145e+12 1.985361882149608403e+00 -1.064853821675507128e-02
3.264121929335787598e+12 1.985384040496100067e+00 -1.046637329499286624e-02
3.265701088469477051e+12 1.985450755337863082e+00 -1.031129471990969125e-02
3.267280247603166504e+12 1.985551597994124728e+00 -1.019056880828276244e-02
3.268859406736855469e+12 1.985676509960343061e+00 -1.010864993225295966e-02
3.270438565870544922e+12 1.985816037903681552e+00 -1.006813377173301251e-02
3.272017725004234375e+12 1.985961111538621759e+00 -1.007039879315906050e-02
3.273596884137923340e+12 1.986102603502340580e+00 -1.011582670248004426e-02
3.275176043271612793e+12 1.986230903192662156e+00 -1.020357742348829838e-02
3.276755202405302246e+12 1.986335734594058877e+00 -1.033096940191204939e-02
3.278334361538991211e+12 1.986406438090763782e+00 -1.049261304433490513e-02
3.279913520672680664e+12 1.986432878506606770e+00 -1.067956754560726688e-02
3.281492679806370117e+12 1.986407001801704819e+00 -1.087890240086280234e-02
3.283071838940059082e+12 1.986324840011865822e+00 -1.107408571649799375e-02
3.284650998073748535e+12 1.986188487893715049e+00 -1.124653269265518500e-02
3.286230157207437988e+12 1.986007314056905226e+00 -1.137835934867150595e-02
3.287809316341126953e+12 1.985797601269174040e+00 -1.145585544434277354e-02
3.289388475474816406e+12 1.985580203802275845e+00 -1.147258661080063392e-02
3.290967634608505859e+12 1.985376700460092403e+00 -1.143084563939472491e-02
3.292546793742195312e+12 1.985205380226666705e+00 -1.134079349951152768e-02
3.294125952875884277e+12 1.985078487674634795e+00 -1.121774996653772394e-02
3.295705112009573730e+12 1.985001386882453200e+00 -1.107885621913148183e-02
3.297284271143263184e+12 1.984973354408317681e+00 -1.094026334560925517e-02
3.298863430276952148e+12 1.984989229315502257e+00 -1.081540658290578924e-02
3.300442589410641602e+12 1.985041191973740071e+00 -1.071435545726230273e-02
3.302021748544331055e+12 1.985120219878653947e+00 -1.064393697622492523e-02
3.303600907678020020e+12 1.985217038259433409e+00 -1.060826565524087065e-02
3.305180066811709473e+12 1.985322570524972186e+00 -1.060936301452463856e-02
3.306759225945398926e+12 1.985428005319150424e+00 -1.064763732413942510e-02
3.308338385079087891e+12 1.985524653848389054e+00 -1.072208891515542308e-02
3.309917544212777344e+12 1.985603793436203190e+00 -1.083019416843592451e-02
3.311496703346466797e+12 1.985656696647456920e+00 -1.096750506493870611e-02
3.313075862480156250e+12 1.985675029974079520e+00 -1.112709423491877250e-02
3.314655021613845215e+12 1.985651749785015241e+00 -1.129908460781818731e-02
3.316234180747534668e+12 1.985582490338424266e+00 -1.147060628549779158e-02
3.317813339881224121e+12 1.985467208052701604e+00 -1.162655583210419827e-02
3.319392499014913086e+12 1.985311558026706003e+00 -1.175139404830622368e-02
3.320971658148602539e+12 1.985127283595869097e+00 -1.183183222864499749e-02
3.322550817282291992e+12 1.984931037521627806e+00 -1.185970727520229730e-02
3.324129976415980957e+12 1.984741653398153671e+00 -1.183397321386072364e-02
3.325709135549670410e+12 1.984576683154288812e+00 -1.176094669750398988e-02
3.327288294683359863e+12 1.984449419594801700e+00 -1.165273760479533169e-02
3.328867453817048828e+12 1.984367290909869075e+00 -1.152461288019719123e-02
3.330446612950738281e+12 1.984331758453219852e+00 -1.139230367687344564e-02
3.332025772084427734e+12 1.984339264923450141e+00 -1.126995036308567691e-02
3.333604931218117188e+12 1.984382636860064109e+00 -1.116889489700456303e-02
3.335184090351806152e+12 1.984452495901645630e+00 -1.109720900093348617e-02
3.336763249485495605e+12 1.984538434856070843e+00 -1.105973447819349857e-02
3.338342408619185059e+12 1.984629859789686757e+00 -1.105840476581675287e-02
3.339921567752874023e+12 1.984716500838112241e+00 -1.109263785690536158e-02
3.341500726886563477e+12 1.984788681490728735e+00 -1.115963183302579216e-02
3.343079886020252930e+12 1.984837505874021080e+00 -1.125446860993670715e-02
3.344659045153941895e+12 1.984855155743629362e+00 -1.137003776394648717e-02
3.346238204287631348e+12 1.984835465117889219e+00 -1.149691542795986537e-02
3.347817363421320801e+12 1.984774843633996255e+00 -1.162344896843717570e-02
3.349396522555009766e+12 1.984673436621240628e+00 -1.173635966475041967e-02
3.350975681688699219e+12 1.984536164510279255e+00 -1.182210357541131282e-02
3.352554840822388672e+12 1.984373088789614048e+00 -1.186895350183281989e-02
3.354133999956078125e+12 1.984198601462537681e+00 -1.186932871211197893e-02
3.355713159089767090e+12 1.984029356897903051e+00 -1.182155646481027923e-02
3.357292318223456543e+12 1.983881493177605648e+00 -1.173033206727457263e-02
3.358871477357145996e+12 1.983768079207518298e+00 -1.160571153528435970e-02
3.360450636490834961e+12 1.983697552813718179e+00 -1.146114055897971482e-02
3.362029795624524414e+12 1.983673343524377852e+00 -1.131131374626223769e-02
3.363608954758213867e+12 1.983694360803370804e+00 -1.117045985570925409e-02
3.365188113891902832e+12 1.983755864869301222e+00 -1.105124198496705915e-02
3.366767273025592285e+12 1.983850369752202303e+00 -1.096416362683633357e-02
3.368346432159281738e+12 1.983968439676728535e+00 -1.091729299449236378e-02
3.369925591292970703e+12 1.984099364753655115e+00 -1.091618319421650170e-02
3.371504750426660156e+12 1.984231706861479427e+00 -1.096393960507375913e-02
3.373083909560349609e+12 1.984353663160632664e+00 -1.106138176269512441e-02
3.374663068694038574e+12 1.984453198493572268e+00 -1.120717525877840126e-02
3.376242227827728027e+12 1.984517987959048657e+00 -1.139774526384467954e-02
3.377821386961417480e+12 1.984535356644170356e+00 -1.162679351174669001e-02
3.379400546095106934e+12 1.984492554966955868e+00 -1.188434983621866094e-02
3.380979705228795898e+12 1.984377822753969456e+00 -1.215551612476896415e-02
3.382558864362485352e+12 1.984182686763690917e+00 -1.241944187895630686e-02
3.384138023496174805e+12 1.983905595895332219e+00 -1.264957607952830153e-02
3.385717182629863770e+12 1.983556058991055249e+00 -1.281653785210063248e-02
3.387296341763553223e+12 1.983157060944339634e+00 -1.289425618926492295e-02
3.388875500897242676e+12 1.982742961632838474e+00 -1.286778656741184579e-02
3.390454660030931641e+12 1.982352102384454362e+00 -1.273874682532760011e-02
3.392033819164621094e+12 1.982017298136453665e+00 -1.252475225611176038e-02
3.393612978298310547e+12 1.981759241448523445e+00 -1.225326215979036064e-02
3.395192137431999512e+12 1.981585321650321641e+00 -1.195384337235433012e-02
3.396771296565688965e+12 1.981492511012745261e+00 -1.165259297397169477e-02
3.398350455699378418e+12 1.981471471295032760e+00 -1.136981735939528344e-02
3.399929614833067871e+12 1.981509901635066573e+00 -1.112006793956868411e-02
3.401508773966756836e+12 1.981594526806321532e+00 -1.091318500667836505e-02
3.403087933100446289e+12 1.981711959184424554e+00 -1.075539390443288647e-02
3.404667092234135742e+12 1.981848932851084211e+00 -1.065001565669332698e-02
3.406246251367824707e+12 1.981992369433197565e+00 -1.059773507330271682e-02
3.407825410501514160e+12 1.982129569481121178e+00 -1.059658844534445456e-02
3.409404569635203613e+12 1.982248620629321945e+00 -1.064189983291188857e-02
3.410983728768892578e+12 1.982338959413401547e+00 -1.072632898739545558e-02
3.412562887902582031e+12 1.982391988004729155e+00 -1.084007386273876626e-02
3.414142047036271484e+12 1.982401712945462080e+00 -1.097121156458208055e-02
3.415721206169960449e+12 1.982365431846239812e+00 -1.110621401179851496e-02
3.417300365303649902e+12 1.982284443448429023e+00 -1.123077320293133091e-02
3.418879524437339355e+12 1.982164590786372083e+00 -1.133108740528872629e-02
3.420458683571028809e+12 1.982016276069295202e+00 -1.139559745457784448e-02
3.422037842704717773e+12 1.981853585935530626e+00 -1.141684696851168537e-02
3.423617001838407227e+12 1.981692454594640829e+00 -1.139286467023256297e-02
3.425196160972096680e+12 1.981548266866530073e+00 -1.132749455834729940e-02
3.426775320105785645e+12 1.981433635781854496e+00 -1.122950999967771944e-02
3.428354479239475098e+12 1.981357005181750397e+00 -1.111088689464500949e-02
3.429933638373164551e+12 1.981322291476835584e+00 -1.098490058398738679e-02
3.431512797506853516e+12 1.981329321588841674e+00 -1.086460639985556594e-02
3.433091956640542969e+12 1.981374611849007206e+00 -1.076192956827709199e-02
3.434671115774232422e+12 1.981452086749328378e+00 -1.068727491851274684e-02
3.436250274907921387e+12 1.981553526664619147e+00 -1.064940014341608267e-02
3.437829434041610840e+12 1.981668734538624133e+00 -1.065527654198792674e-02
3.439408593175300293e+12 1.981785561019033581e+00 -1.070973801976979507e-02
3.440987752308989746e+12 1.981890002806109718e+00 -1.081484620988424836e-02
3.442566911442678711e+12 1.981966581876440037e+00 -1.096903041247049120e-02
3.444146070576368164e+12 1.981999148299471436e+00 -1.116614210431761747e-02
3.445725229710057617e+12 1.981972202269939753e+00 -1.139458169164352976e-02
3.447304388843746582e+12 1.981872861069654768e+00 -1.163670100171239341e-02
3.448883547977436035e+12 1.981693607418285374e+00 -1.186890300245628353e-02
3.450462707111125488e+12 1.981435656003927015e+00 -1.206322580207167677e-02
3.452041866244814453e+12 1.981111931750248356e+00 -1.219127741933881577e-02
3.453621025378503906e+12 1.980747652401078751e+00 -1.223046048189975650e-02
3.455200184512193359e+12 1.980376654779034684e+00 -1.217042117536553704e-02
3.456779343645882324e+12 1.980033903023441955e+00 -1.201625284678173311e-02
3.458358502779571777e+12 1.979747552543551725e+00 -1.178637486953867421e-02
3.459937661913261230e+12 1.979534346093068109e+00 -1.150647694667458233e-02
3.461516821046950195e+12 1.979399509583671168e+00 -1.120300066340690695e-02
3.463095980180639648e+12 1.979339615331321856e+00 -1.089874886603064974e-02
3.464675139314329102e+12 1.979346211821504387e+00 -1.061114894119997640e-02
3.466254298448018555e+12 1.979408822380451127e+00 -1.035241897440027092e-02
3.467833457581707520e+12 1.979516862825271728e+00 -1.013067453669299137e-02
3.469412616715396973e+12 1.979660553420021118e+00 -9.951282508738267321e-03
3.470991775849086426e+12 1.979831069510509467e+00 -9.818069570953861028e-03
3.472570934982775391e+12 1.980020181280015112e+00 -9.734189767558213899e-03
3.474150094116464844e+12 1.980219599023084198e+00 -9.702555834557095166e-03
3.475729253250154297e+12 1.980420223296740057e+00 -9.725785550864445017e-03
3.477308412383843262e+12 1.980611514659911698e+00 -9.805658093937637265e-03
3.478887571517532715e+12 1.980781217614743683e+00 -9.942159948957690965e-03
3.480466730651222168e+12 1.980915635764146199e+00 -1.013232282643708460e-02
3.482045889784911133e+12 1.981000527217045004e+00 -1.036914265193688775e-02
3.483625048918600586e+12 1.981022543297092708e+00 -1.064084148906437044e-02
3.485204208052290039e+12 1.980971092147847612e+00 -1.093064768685382722e-02
3.486783367185979492e+12 1.980840547459468803e+00 -1.121729502065409688e-02
3.488362526319668457e+12 1.980632604987314860e+00 -1.147661740289955025e-02
3.489941685453357910e+12 1.980358130929169791e+00 -1.168464672292847915e-02
3.491520844587047363e+12 1.980037304322766811e+00 -1.182206170529598831e-02
3.493100003720736328e+12 1.979696985348091021e+00 -1.187868750894830946e-02
3.494679162854425781e+12 1.979365558864948360e+00 -1.185594241660289407e-02
3.496258321988115234e+12 1.979067222462313147e+00 -1.176583784123552689e-02
3.497837481121804199e+12 1.978818134922659899e+00 -1.162710719781328249e-02
3.499416640255493652e+12 1.978625522507468482e+00 -1.146050148619854117e-02
