# Menlo Systems GmbH ScanControl
# Program Version 1.14.3
# Start: -740.00000000 ps, Average over 1000 waveforms. Timestamp: 2026-02-06T11:57:35
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-709.93399340	0.00445455
-709.90099010	0.00559203
-709.86798680	0.00529273
-709.83498350	0.00371921
-709.80198020	0.00145454
-709.76897690	-0.00092464
-709.73597360	-0.00310314
-709.70297030	-0.00400658
-709.66996700	-0.00327317
-709.63696370	-0.00080382
-709.60396040	0.00344463
-709.57095710	0.00848478
-709.53795380	0.01359378
-709.50495050	0.01798246
-709.47194719	0.02090978
-709.43894389	0.02252699
-709.40594059	0.02270473
-709.37293729	0.02211248
-709.33993399	0.02082294
-709.30693069	0.01887760
-709.27392739	0.01621021
-709.24092409	0.01225997
-709.20792079	0.00724688
-709.17491749	0.00195622
-709.14191419	-0.00307336
-709.10891089	-0.00698251
-709.07590759	-0.00870634
-709.04290429	-0.00811884
-709.00990099	-0.00495002
-708.97689769	0.00005286
-708.94389439	0.00647244
-708.91089109	0.01307878
-708.87788779	0.01937621
-708.84488449	0.02515482
-708.81188119	0.02974676
-708.77887789	0.03286703
-708.74587459	0.03361727
-708.71287129	0.03126943
-708.67986799	0.02580250
-708.64686469	0.01732645
-708.61386139	0.00723043
-708.58085809	-0.00279789
-708.54785479	-0.01093803
-708.51485149	-0.01696366
-708.48184818	-0.02054696
-708.44884488	-0.02230199
-708.41584158	-0.02306226
-708.38283828	-0.02273681
-708.34983498	-0.02103796
-708.31683168	-0.01818169
-708.28382838	-0.01447035
-708.25082508	-0.01066177
-708.21782178	-0.00748376
-708.18481848	-0.00593476
-708.15181518	-0.00591661
-708.11881188	-0.00767175
-708.08580858	-0.01082910
-708.05280528	-0.01470600
-708.01980198	-0.01871304
-707.98679868	-0.02192794
-707.95379538	-0.02310516
-707.92079208	-0.02206773
-707.88778878	-0.01823873
-707.85478548	-0.01113790
-707.82178218	-0.00210380
-707.78877888	0.00821872
-707.75577558	0.01867725
-707.72277228	0.02765992
-707.68976898	0.03442305
-707.65676568	0.03783458
-707.62376238	0.03731482
-707.59075908	0.03308978
-707.55775578	0.02542874
-707.52475248	0.01596247
-707.49174917	0.00613424
-707.45874587	-0.00291174
-707.42574257	-0.00987765
-707.39273927	-0.01500869
-707.35973597	-0.01855360
-707.32673267	-0.02117750
-707.29372937	-0.02297778
-707.26072607	-0.02329149
-707.22772277	-0.02165154
-707.19471947	-0.01682318
-707.16171617	-0.00867342
-707.12871287	0.00246893
-707.09570957	0.01512166
-707.06270627	0.02745153
